variant48	1	899	101	10	36	4	49	4	60	7	72	8	85	8	103	4	116	4	118	15	137	10	139	21
variant49	1	944	56	10	39	1	51	2	66	1	75	5	85	8	103	4	113	7	126	7	141	6	151	9
variant50	1	921	79	10	36	4	44	9	63	4	69	11	86	7	100	7	108	12	123	10	134	13	142	18
variant51	1	946	54	10	37	3	51	2	64	3	73	7	93	0	98	9	115	5	125	8	136	11	153	7
variant52	1	921	79	10	34	6	47	6	61	6	76	4	81	12	97	10	113	7	131	2	141	6	144	16
variant53	1	851	149	10	33	7	44	9	59	8	72	8	64	29	90	17	99	21	109	24	127	20	134	26
variant54	1	876	124	10	28	12	49	4	59	8	55	25	80	13	96	11	103	17	120	13	123	24	148	12
variant55	1	927	73	10	37	3	48	5	59	8	75	5	87	6	96	11	112	8	120	13	135	12	151	9
variant56	1	920	80	10	39	1	48	5	57	10	67	13	82	11	96	11	109	11	120	13	129	18	139	21
variant57	1	922	78	10	40	0	49	4	62	5	72	8	86	7	96	11	107	13	121	12	138	9	147	13
variant58	1	909	91	10	33	7	45	8	62	5	69	11	73	20	99	8	106	14	122	11	131	16	146	14
variant59	1	852	148	10	32	8	43	10	56	11	65	15	83	10	82	25	102	18	118	15	116	31	139	21
variant60	1	865	135	10	32	8	44	9	53	14	66	14	78	15	89	18	107	13	115	18	122	25	131	29
variant61	1	920	80	10	37	3	49	4	62	5	72	8	83	10	98	9	113	7	121	12	131	16	139	21
variant62	1	832	168	10	36	4	42	11	51	16	66	14	70	23	96	11	103	17	115	18	116	31	138	22
variant63	1	954	46	10	37	3	51	2	66	1	73	7	89	4	105	2	116	4	124	9	136	11	155	5
variant64	1	931	69	10	37	3	51	2	64	3	75	5	90	3	97	10	115	5	127	6	143	4	146	14
variant65	1	912	88	10	38	2	47	6	59	8	71	9	80	13	93	14	111	9	121	12	133	14	140	20
variant66	1	896	104	10	36	4	46	7	48	19	75	5	78	15	103	4	113	7	123	10	125	22	144	16
variant67	1	853	147	10	38	2	46	7	56	11	67	13	85	8	95	12	108	12	121	12	125	22	143	17
variant68	1	933	67	10	38	2	45	8	60	7	76	4	89	4	92	15	115	5	122	11	137	10	147	13
variant69	1	871	129	10	36	4	46	7	62	5	70	10	85	8	93	14	105	15	116	17	133	14	147	13
variant70	1	767	233	10	30	10	45	8	51	16	65	15	77	16	86	21	97	23	120	13	123	24	126	34
variant71	1	929	71	10	38	2	49	4	59	8	76	4	82	11	99	8	111	9	123	10	137	10	154	6
variant72	1	873	127	10	34	6	51	2	53	14	70	10	85	8	95	12	100	20	114	19	131	16	142	18
variant73	1	798	202	10	29	11	40	13	58	9	66	14	74	19	86	21	96	24	110	23	120	27	131	29
variant74	1	935	65	10	34	6	46	7	64	3	75	5	85	8	97	10	111	9	125	8	129	18	147	13
variant75	1	896	104	10	34	6	51	2	59	8	71	9	85	8	93	14	110	10	121	12	133	14	133	27
variant76	1	931	69	10	40	0	51	2	60	7	74	6	86	7	104	3	101	19	122	11	135	12	146	14
variant77	1	867	133	10	33	7	45	8	62	5	73	7	79	14	97	10	107	13	111	22	132	15	143	17
variant78	1	872	128	10	33	7	50	3	60	7	74	6	77	16	95	12	111	9	117	16	132	15	138	22
variant79	1	923	77	10	39	1	42	11	61	6	69	11	89	4	99	8	112	8	119	14	130	17	146	14
variant80	1	909	91	10	38	2	50	3	63	4	70	10	86	7	91	16	100	20	129	4	130	17	145	15
variant81	1	869	131	10	30	10	48	5	59	8	78	2	81	12	90	17	106	14	122	11	110	37	140	20
variant82	1	874	126	10	35	5	47	6	61	6	71	9	77	16	92	15	94	26	111	22	124	23	144	16
variant83	1	810	190	10	30	10	46	7	52	15	68	12	72	21	74	33	104	16	109	24	125	22	125	35
variant84	1	853	147	10	33	7	47	6	56	11	69	11	83	10	94	13	106	14	105	28	130	17	131	29
variant85	1	751	249	10	31	9	43	10	57	10	63	17	74	19	71	36	95	25	99	34	115	32	133	27
variant86	1	883	117	10	35	5	44	9	56	11	73	7	78	15	93	14	97	23	111	22	128	19	140	20
variant87	1	870	130	10	31	9	43	10	50	17	64	16	79	14	84	23	107	13	117	16	129	18	130	30
variant88	1	831	169	10	37	3	49	4	53	14	72	8	76	17	86	21	102	18	113	20	126	21	137	23
variant89	1	932	68	10	35	5	49	4	54	13	68	12	88	5	103	4	111	9	112	21	132	15	151	9
variant90	1	825	175	10	26	14	43	10	53	14	68	12	81	12	88	19	108	12	102	31	124	23	117	43
variant91	1	904	96	10	35	5	44	9	61	6	65	15	80	13	93	14	104	16	116	17	129	18	139	21
variant92	1	911	89	10	36	4	48	5	56	11	72	8	86	7	97	10	115	5	124	9	139	8	148	12
variant93	1	852	148	10	31	9	45	8	51	16	68	12	76	17	94	13	106	14	112	21	126	21	144	16
variant94	1	895	105	10	35	5	49	4	62	5	75	5	82	11	91	16	102	18	113	20	126	21	141	19
variant95	1	822	178	10	35	5	43	10	54	13	63	17	80	13	86	21	81	39	111	22	125	22	136	24
variant96	1	938	62	10	39	1	49	4	65	2	76	4	88	5	95	12	115	5	123	10	140	7	148	12
variant97	1	931	69	10	37	3	48	5	62	5	71	9	87	6	98	9	112	8	124	9	134	13	144	16
variant98	1	890	110	10	36	4	48	5	60	7	63	17	86	7	96	11	93	27	124	9	126	21	140	20
variant99	1	941	59	10	39	1	53	0	63	4	72	8	88	5	101	6	112	8	128	5	138	9	149	11
variant100	1	872	128	10	33	7	47	6	48	19	70	10	75	18	96	11	103	17	120	13	127	20	127	33
variant101	1	880	120	10	32	8	45	8	63	4	73	7	82	11	90	17	103	17	116	17	137	10	144	16
variant102	1	923	77	10	39	1	52	1	63	4	69	11	89	4	99	8	106	14	121	12	130	17	147	13
variant103	1	857	143	10	36	4	44	9	60	7	67	13	73	20	95	12	102	18	113	20	128	19	137	23
variant104	1	870	130	10	31	9	46	7	57	10	69	11	83	10	95	12	110	10	102	31	121	26	137	23
variant105	1	907	93	10	37	3	46	7	58	9	68	12	76	17	96	11	108	12	113	20	125	22	133	27
variant106	1	915	85	10	34	6	50	3	59	8	74	6	87	6	100	7	115	5	121	12	132	15	143	17
variant107	1	901	99	10	35	5	47	6	60	7	63	17	78	15	94	13	112	8	119	14	129	18	143	17
variant108	1	907	93	10	36	4	46	7	57	10	72	8	86	7	103	4	101	19	131	2	136	11	139	21
variant109	1	888	112	10	33	7	49	4	61	6	72	8	84	9	93	14	96	24	122	11	127	20	140	20
variant110	1	877	123	10	36	4	47	6	58	9	70	10	73	20	79	28	103	17	123	10	133	14	136	24
variant111	1	922	78	10	35	5	49	4	64	3	73	7	85	8	99	8	110	10	130	3	139	8	154	6
variant112	1	885	115	10	36	4	52	1	60	7	72	8	82	11	94	13	102	18	113	20	126	21	146	14
variant113	1	932	68	10	37	3	52	1	65	2	77	3	83	10	94	13	113	7	132	1	138	9	149	11
variant114	1	813	187	10	33	7	47	6	59	8	73	7	79	14	87	20	90	30	114	19	124	23	137	23
variant115	1	865	135	10	35	5	45	8	57	10	74	6	80	13	99	8	111	9	116	17	127	20	139	21
variant116	1	910	90	10	32	8	50	3	58	9	74	6	79	14	94	13	106	14	115	18	128	19	141	19
variant117	1	879	121	10	35	5	42	11	58	9	66	14	83	10	86	21	109	11	109	24	117	30	132	28
variant118	1	887	113	10	34	6	49	4	58	9	68	12	82	11	91	16	110	10	127	6	131	16	146	14
variant119	1	748	252	10	35	5	31	22	52	15	59	21	67	26	92	15	87	33	97	36	118	29	120	40
variant120	1	834	166	10	31	9	44	9	57	10	68	12	74	19	80	27	105	15	116	17	126	21	127	33
variant121	1	865	135	10	35	5	40	13	62	5	68	12	79	14	84	23	99	21	114	19	117	30	145	15
variant122	1	857	143	10	36	4	44	9	58	9	61	19	78	15	88	19	103	17	111	22	123	24	135	25
variant123	1	846	154	10	31	9	49	4	56	11	66	14	75	18	82	25	101	19	109	24	117	30	137	23
variant124	1	905	95	10	35	5	45	8	50	17	70	10	66	27	94	13	103	17	111	22	134	13	139	21
variant125	1	914	86	10	38	2	50	3	60	7	71	9	88	5	95	12	102	18	125	8	137	10	135	25
variant126	1	913	87	10	37	3	47	6	65	2	70	10	88	5	101	6	112	8	125	8	132	15	154	6
variant127	1	894	106	10	32	8	47	6	60	7	67	13	80	13	99	8	106	14	118	15	115	32	144	16
variant128	1	848	152	10	39	1	41	12	57	10	72	8	82	11	92	15	105	15	116	17	132	15	138	22
variant129	1	886	114	10	38	2	47	6	59	8	68	12	87	6	92	15	111	9	114	19	134	13	147	13
variant130	1	883	117	10	28	12	51	2	61	6	67	13	76	17	86	21	103	17	120	13	130	17	145	15
variant131	1	961	39	10	36	4	47	6	67	0	74	6	88	5	103	4	116	4	129	4	141	6	151	9
variant132	1	869	131	10	35	5	47	6	62	5	65	15	79	14	98	9	112	8	115	18	135	12	145	15
variant133	1	877	123	10	36	4	48	5	60	7	74	6	80	13	95	12	100	20	115	18	132	15	137	23
variant134	1	923	77	10	35	5	50	3	62	5	78	2	91	2	94	13	117	3	125	8	138	9	143	17
variant135	1	823	177	10	31	9	43	10	55	12	59	21	73	20	81	26	88	32	110	23	112	35	134	26
variant136	1	895	105	10	36	4	45	8	56	11	72	8	84	9	97	10	100	20	116	17	128	19	128	32
variant137	1	893	107	10	36	4	46	7	58	9	72	8	80	13	94	13	111	9	128	5	122	25	146	14
variant138	1	894	106	10	37	3	45	8	60	7	72	8	88	5	93	14	109	11	112	21	127	20	140	20
variant139	1	842	158	10	36	4	50	3	53	14	73	7	79	14	98	9	103	17	109	24	115	32	135	25
variant140	1	898	102	10	33	7	44	9	61	6	68	12	74	19	99	8	103	17	127	6	138	9	136	24
variant141	1	918	82	10	36	4	49	4	58	9	78	2	90	3	97	10	111	9	122	11	121	26	144	16
variant142	1	900	100	10	37	3	52	1	60	7	76	4	82	11	95	12	105	15	127	6	132	15	138	22
variant143	1	898	102	10	36	4	46	7	51	16	73	7	85	8	91	16	109	11	121	12	131	16	148	12
variant144	1	937	63	10	35	5	49	4	67	0	75	5	86	7	101	6	110	10	127	6	144	3	151	9
variant145	1	929	71	10	38	2	44	9	59	8	74	6	81	12	98	9	116	4	122	11	139	8	142	18
variant146	1	821	179	10	30	10	40	13	57	10	60	20	84	9	76	31	98	22	101	32	106	41	131	29
variant147	1	919	81	10	32	8	51	2	62	5	72	8	88	5	96	11	103	17	117	16	139	8	147	13
variant148	1	913	87	10	36	4	47	6	60	7	73	7	89	4	92	15	114	6	123	10	129	18	136	24
variant149	1	864	136	10	35	5	50	3	63	4	72	8	71	22	96	11	107	13	110	23	133	14	143	17
variant150	1	880	120	10	36	4	46	7	62	5	70	10	86	7	92	15	102	18	109	24	136	11	152	8
variant151	1	902	98	10	38	2	48	5	64	3	70	10	83	10	97	10	112	8	123	10	130	17	140	20
variant152	1	889	111	10	38	2	47	6	59	8	68	12	81	12	95	12	105	15	126	7	131	16	147	13
variant153	1	914	86	10	37	3	52	1	63	4	74	6	84	9	101	6	108	12	122	11	140	7	151	9
variant154	1	887	113	10	36	4	44	9	60	7	72	8	79	14	101	6	109	11	123	10	136	11	152	8
variant155	1	920	80	10	37	3	48	5	63	4	73	7	87	6	101	6	116	4	127	6	124	23	145	15
variant156	1	936	64	10	36	4	51	2	64	3	73	7	89	4	96	11	110	10	125	8	133	14	155	5
variant157	1	895	105	10	34	6	50	3	60	7	74	6	81	12	95	12	106	14	126	7	128	19	133	27
variant158	1	902	98	10	34	6	50	3	62	5	70	10	81	12	93	14	110	10	120	13	128	19	146	14
variant159	1	831	169	10	39	1	40	13	55	12	75	5	77	16	85	22	95	25	101	32	120	27	130	30
variant160	1	936	64	10	34	6	46	7	61	6	64	16	81	12	98	9	110	10	120	13	136	11	151	9
variant161	1	904	96	10	34	6	46	7	58	9	70	10	84	9	93	14	104	16	115	18	121	26	140	20
variant162	1	811	189	10	32	8	46	7	56	11	63	17	76	17	86	21	99	21	110	23	126	21	130	30
variant163	1	876	124	10	36	4	50	3	59	8	63	17	82	11	87	20	103	17	126	7	121	26	140	20
variant164	1	896	104	10	37	3	46	7	65	2	72	8	81	12	95	12	111	9	110	23	134	13	145	15
variant165	1	902	98	10	32	8	48	5	63	4	77	3	84	9	94	13	112	8	121	12	139	8	130	30
variant166	1	900	100	10	33	7	47	6	47	20	72	8	79	14	102	5	103	17	115	18	136	11	147	13
variant167	1	910	90	10	37	3	41	12	62	5	75	5	87	6	95	12	106	14	119	14	135	12	147	13
variant168	1	871	129	10	37	3	49	4	57	10	65	15	80	13	96	11	106	14	114	19	122	25	137	23
variant169	1	912	88	10	38	2	51	2	61	6	72	8	88	5	85	22	113	7	127	6	135	12	141	19
variant170	1	886	114	10	37	3	44	9	61	6	67	13	79	14	95	12	110	10	121	12	134	13	154	6
variant171	1	847	153	10	29	11	46	7	57	10	69	11	85	8	94	13	91	29	123	10	128	19	142	18
variant172	1	883	117	10	36	4	47	6	58	9	70	10	86	7	101	6	108	12	124	9	126	21	141	19
variant173	1	828	172	10	38	2	47	6	56	11	73	7	74	19	83	24	102	18	100	33	129	18	135	25
variant174	1	895	105	10	34	6	49	4	60	7	77	3	82	11	99	8	108	12	125	8	142	5	148	12
variant175	1	938	62	10	37	3	49	4	62	5	74	6	88	5	95	12	117	3	123	10	136	11	139	21
variant176	1	872	128	10	36	4	51	2	64	3	66	14	77	16	102	5	103	17	115	18	123	24	148	12
variant177	1	880	120	10	35	5	44	9	64	3	67	13	84	9	96	11	102	18	125	8	133	14	139	21
variant178	1	829	171	10	34	6	46	7	59	8	73	7	79	14	87	20	97	23	115	18	120	27	137	23
variant179	1	932	68	10	39	1	48	5	67	0	76	4	88	5	99	8	115	5	129	4	138	9	152	8
variant180	1	873	127	10	31	9	43	10	59	8	73	7	81	12	92	15	105	15	111	22	121	26	128	32
variant181	1	937	63	10	33	7	46	7	61	6	77	3	89	4	97	10	109	11	114	19	138	9	149	11
variant182	1	894	106	10	33	7	44	9	60	7	72	8	79	14	92	15	106	14	124	9	130	17	132	28
variant183	1	887	113	10	34	6	49	4	57	10	77	3	86	7	94	13	105	15	110	23	137	10	150	10
variant184	1	818	182	10	30	10	46	7	55	12	58	22	72	21	92	15	92	28	101	32	125	22	133	27
variant185	1	888	112	10	32	8	49	4	53	14	69	11	80	13	95	12	108	12	118	15	136	11	144	16
variant186	1	898	102	10	37	3	45	8	64	3	64	16	81	12	97	10	105	15	119	14	138	9	145	15
variant187	1	894	106	10	35	5	47	6	58	9	69	11	74	19	104	3	109	11	120	13	127	20	132	28
variant188	1	900	100	10	36	4	47	6	60	7	71	9	77	16	99	8	113	7	125	8	131	16	135	25
variant189	1	876	124	10	36	4	46	7	61	6	74	6	81	12	93	14	107	13	121	12	131	16	140	20
variant190	1	870	130	10	33	7	47	6	60	7	74	6	86	7	93	14	108	12	116	17	123	24	139	21
variant191	1	927	73	10	37	3	50	3	60	7	76	4	90	3	100	7	110	10	116	17	145	2	156	4
variant192	1	886	114	10	31	9	48	5	63	4	62	18	76	17	97	10	103	17	124	9	127	20	135	25
variant193	1	906	94	10	33	7	45	8	60	7	75	5	84	9	96	11	111	9	129	4	132	15	143	17
variant194	1	897	103	10	34	6	50	3	65	2	72	8	78	15	94	13	108	12	123	10	134	13	140	20
variant195	1	971	29	10	40	0	50	3	66	1	71	9	91	2	96	11	112	8	124	9	133	14	153	7
variant196	1	820	180	10	29	11	41	12	60	7	62	18	77	16	83	24	96	24	111	22	115	32	139	21
variant197	1	905	95	10	33	7	47	6	59	8	67	13	77	16	87	20	102	18	112	21	142	5	143	17
variant198	1	894	106	10	33	7	50	3	60	7	74	6	79	14	92	15	110	10	113	20	126	21	133	27
variant199	1	796	204	10	33	7	45	8	54	13	67	13	73	20	84	23	99	21	113	20	120	27	125	35
variant200	1	847	153	10	37	3	41	12	59	8	70	10	86	7	94	13	104	16	118	15	120	27	143	17
variant201	1	905	95	10	35	5	47	6	64	3	79	1	81	12	100	7	103	17	123	10	131	16	150	10
variant202	1	865	135	10	34	6	44	9	63	4	64	16	84	9	96	11	102	18	111	22	125	22	147	13
variant203	1	950	50	10	39	1	49	4	63	4	80	0	86	7	100	7	112	8	130	3	138	9	149	11
variant204	1	931	69	10	35	5	49	4	63	4	75	5	91	2	93	14	111	9	126	7	134	13	148	12
variant205	1	877	123	10	37	3	39	14	61	6	68	12	80	13	94	13	114	6	118	15	131	16	135	25
variant206	1	874	126	10	32	8	45	8	59	8	71	9	82	11	88	19	104	16	116	17	127	20	141	19
variant207	1	920	80	10	39	1	48	5	66	1	75	5	81	12	97	10	113	7	125	8	126	21	155	5
variant208	1	870	130	10	31	9	43	10	52	15	72	8	81	12	85	22	108	12	111	22	125	22	125	35
variant209	1	871	129	10	37	3	53	0	55	12	73	7	79	14	96	11	104	16	113	20	131	16	152	8
variant210	1	873	127	10	35	5	48	5	58	9	74	6	80	13	88	19	107	13	114	19	132	15	153	7
variant211	1	941	59	10	37	3	50	3	61	6	78	2	91	2	93	14	112	8	119	14	141	6	151	9
variant212	1	889	111	10	35	5	50	3	58	9	68	12	76	17	97	10	103	17	123	10	130	17	140	20
variant213	1	945	55	10	40	0	52	1	64	3	74	6	88	5	106	1	109	11	128	5	139	8	148	12
variant214	1	852	148	10	36	4	47	6	58	9	59	21	79	14	90	17	95	25	109	24	125	22	135	25
variant215	1	902	98	10	33	7	53	0	61	6	65	15	81	12	101	6	110	10	118	15	133	14	143	17
variant216	1	937	63	10	40	0	49	4	64	3	66	14	90	3	93	14	112	8	121	12	131	16	153	7
variant217	1	856	144	10	31	9	42	11	57	10	73	7	80	13	89	18	106	14	111	22	122	25	133	27
variant218	1	872	128	10	33	7	46	7	58	9	71	9	86	7	87	20	104	16	120	13	125	22	130	30
variant219	1	908	92	10	39	1	48	5	56	11	71	9	87	6	94	13	100	20	119	14	133	14	141	19
variant220	1	937	63	10	37	3	48	5	65	2	77	3	88	5	99	8	112	8	122	11	136	11	144	16
variant221	1	867	133	10	34	6	48	5	63	4	62	18	81	12	89	18	101	19	119	14	130	17	143	17
variant222	1	872	128	10	37	3	46	7	62	5	71	9	85	8	96	11	109	11	121	12	131	16	152	8
variant223	1	929	71	10	37	3	48	5	64	3	73	7	80	13	97	10	113	7	127	6	137	10	154	6
variant224	1	897	103	10	35	5	44	9	56	11	65	15	83	10	94	13	98	22	110	23	135	12	140	20
variant225	1	863	137	10	37	3	37	16	60	7	74	6	88	5	96	11	105	15	122	11	125	22	141	19
variant226	1	918	82	10	36	4	45	8	62	5	78	2	84	9	94	13	111	9	127	6	139	8	156	4
variant227	1	865	135	10	36	4	49	4	56	11	69	11	78	15	96	11	103	17	114	19	130	17	145	15
variant228	1	887	113	10	31	9	47	6	56	11	73	7	83	10	96	11	103	17	113	20	130	17	138	22
variant229	1	926	74	10	33	7	47	6	57	10	73	7	85	8	99	8	115	5	120	13	137	10	149	11
variant230	1	922	78	10	37	3	50	3	56	11	69	11	77	16	98	9	105	15	130	3	133	14	148	12
variant231	1	834	166	10	34	6	44	9	53	14	60	20	81	12	82	25	94	26	119	14	119	28	133	27
variant232	1	899	101	10	35	5	47	6	59	8	68	12	82	11	98	9	104	16	123	10	126	21	149	11
variant233	1	887	113	10	37	3	50	3	56	11	76	4	76	17	95	12	103	17	111	22	119	28	142	18
variant234	1	848	152	10	39	1	46	7	55	12	65	15	80	13	85	22	109	11	102	31	121	26	137	23
variant235	1	878	122	10	36	4	45	8	59	8	72	8	78	15	97	10	106	14	115	18	128	19	147	13
variant236	1	922	78	10	39	1	52	1	55	12	72	8	89	4	90	17	112	8	122	11	137	10	155	5
variant237	1	820	180	10	35	5	41	12	51	16	58	22	77	16	86	21	88	32	112	21	119	28	126	34
variant238	1	910	90	10	35	5	48	5	59	8	69	11	82	11	102	5	115	5	120	13	142	5	147	13
variant239	1	881	119	10	36	4	44	9	52	15	69	11	86	7	88	19	100	20	113	20	118	29	139	21
variant240	1	935	65	10	35	5	47	6	63	4	76	4	89	4	104	3	114	6	125	8	143	4	150	10
variant241	1	926	74	10	32	8	52	1	63	4	74	6	82	11	100	7	103	17	117	16	132	15	146	14
variant242	1	915	85	10	35	5	49	4	63	4	70	10	79	14	90	17	104	16	116	17	132	15	147	13
variant243	1	912	88	10	39	1	46	7	65	2	75	5	88	5	97	10	116	4	124	9	144	3	147	13
variant244	1	898	102	10	35	5	48	5	60	7	66	14	83	10	91	16	98	22	118	15	134	13	145	15
variant245	1	831	169	10	33	7	46	7	57	10	64	16	75	18	88	19	98	22	115	18	119	28	129	31
variant246	1	894	106	10	38	2	44	9	60	7	69	11	80	13	102	5	110	10	122	11	132	15	142	18
variant247	1	943	57	10	39	1	51	2	65	2	71	9	81	12	99	8	104	16	124	9	146	1	150	10
variant248	1	830	170	10	36	4	42	11	51	16	60	20	71	22	88	19	106	14	110	23	122	25	137	23
variant249	1	871	129	10	31	9	48	5	52	15	66	14	77	16	98	9	102	18	113	20	127	20	148	12
variant250	1	902	98	10	33	7	45	8	63	4	72	8	83	10	101	6	105	15	115	18	132	15	141	19
variant251	1	877	123	10	36	4	48	5	61	6	66	14	89	4	90	17	90	30	121	12	126	21	129	31
variant252	1	857	143	10	39	1	46	7	50	17	72	8	76	17	93	14	107	13	119	14	120	27	139	21
variant253	1	877	123	10	30	10	48	5	60	7	72	8	86	7	96	11	101	19	111	22	135	12	136	24
variant254	1	940	60	10	38	2	48	5	60	7	77	3	91	2	102	5	112	8	122	11	136	11	152	8
variant255	1	905	95	10	35	5	41	12	61	6	66	14	86	7	93	14	109	11	124	9	130	17	142	18
variant256	1	919	81	10	38	2	49	4	61	6	71	9	82	11	88	19	111	9	109	24	125	22	152	8
variant257	1	931	69	10	37	3	51	2	63	4	70	10	88	5	101	6	104	16	113	20	132	15	148	12
variant258	1	926	74	10	35	5	46	7	63	4	69	11	85	8	98	9	96	24	117	16	134	13	143	17
variant259	1	883	117	10	35	5	42	11	51	16	71	9	81	12	98	9	110	10	111	22	135	12	141	19
variant260	1	909	91	10	35	5	51	2	58	9	70	10	82	11	96	11	94	26	125	8	125	22	148	12
variant261	1	915	85	10	35	5	46	7	64	3	73	7	86	7	96	11	99	21	111	22	128	19	137	23
variant262	1	932	68	10	36	4	51	2	65	2	77	3	85	8	103	4	114	6	126	7	133	14	155	5
variant263	1	926	74	10	29	11	49	4	65	2	76	4	81	12	95	12	108	12	106	27	139	8	147	13
variant264	1	928	72	10	32	8	49	4	64	3	70	10	87	6	101	6	110	10	120	13	140	7	146	14
variant265	1	903	97	10	35	5	48	5	58	9	71	9	81	12	100	7	107	13	116	17	114	33	149	11
variant266	1	908	92	10	39	1	48	5	60	7	69	11	81	12	93	14	105	15	117	16	133	14	152	8
variant267	1	833	167	10	35	5	48	5	57	10	66	14	81	12	87	20	104	16	121	12	126	21	125	35
variant268	1	892	108	10	36	4	48	5	63	4	68	12	78	15	95	12	104	16	125	8	126	21	141	19
variant269	1	916	84	10	34	6	48	5	62	5	69	11	84	9	94	13	109	11	127	6	137	10	143	17
